W,X,Y,Z
1.566819287854319,2.461194916067282,-1.9155553632471518,1.8944918746851742
-0.5419754678757184,-1.5725604799380797,1.2110292626208332,-0.8177279643923713
0.30818697387437854,-0.2030409588656975,-0.8958458878917664,-0.2175598938068864
-0.22589546984772021,-1.037351437320527,0.5362288137887194,-0.3439960706232238
0.45689854646526334,1.1388247541112837,-1.560149885331617,1.115747551078607
-0.057187005908480575,-0.44449195705534883,0.09258903717244522,-0.777323222635004
0.4575958235849129,1.9327366875092478,0.22766267560214637,-0.04537353904840613
0.07975228809568638,-0.24627942116138263,0.7738008969505002,-0.7545991929140864
1.4198970383408138,3.1243114530477873,-1.694572050443841,2.398640953460948
-0.05137890424614155,0.07756333154721766,0.3854009150334576,1.0245992171622205
-0.5854502881745275,-0.7786147226841382,0.975206193767439,-1.2271833211644836
-0.25954383896142935,-1.131767376268806,0.6282112107607823,0.2754351389849973
0.5841395758865491,2.346776697622017,-0.896012875243712,1.0028623460548
0.18109317460766006,0.08925533123160584,-0.3957209833582899,0.5952703881929123
-0.27064102835110676,-0.6109962145579396,0.5643746899897517,0.26375258639884586
1.0726958422951656,2.3584795513995593,-1.8190417066715945,1.4705801608472857
-0.24776700209734895,-0.508701512133113,0.5616756025438441,-0.8298223500740463
-0.3557789014919231,-1.4067156309386646,0.632616690801613,0.18542873984249497
-0.1672668921112294,-0.22674562877328483,0.04492674940714797,-0.060674090692876465
-0.20639010126858748,-0.8816997972979288,0.5190969559006231,0.4681787508484483
0.10642505348967857,1.488536936488405,-0.28047398681465424,0.8210831356517903
-0.5240348887030242,-1.4359369782506255,0.40873244786435764,-0.5728205666884961
-0.42798567735408627,-1.2159344017251468,-0.16643389559091448,-0.39585710742214175
0.03515286801966372,-0.35681899190779826,0.07997933003712632,-0.5841126104708148
1.6971857447860303,3.0095017847059196,-1.7444953976252289,1.7960423732296182
-2.413445679492609,-5.966893350673727,3.6826075060486967,-3.5038412435027833
-0.4839942793054769,-0.653120203338484,1.0546241153536693,-1.7403462447932356
0.26990874529794096,0.06365572880564602,-1.3843262235505165,0.006676930267404513
0.12755566805721277,0.5721132407286207,-0.31464625430013354,-0.1499387256665603
-0.6416517688970369,-1.1327147893597644,0.9669209595683297,0.22588105756506538
0.40758392945095034,-0.14313717216845923,-0.48451943431352607,0.9171576862824111
-0.42997123674089055,-0.5160803273107922,1.1822988680502322,-0.32449111614635734
-0.9017468272112329,-1.7955938533524212,1.728754234152997,-1.5482549947094886
1.5721990052619328,3.407595307491062,-1.4044586892688518,1.5304026446492593
-0.7132850993842617,-1.4474197175699406,1.9183106755974273,-1.2193050983958809
1.5233609785046884,4.225125199839143,-2.406134548916572,1.6460451899092732
0.848544571986323,1.6865470711178967,-1.6712717977605136,1.5632111487515188
-0.36129398441510896,-0.9294434677042558,0.45768365842303843,-0.2164713139561409
-1.141237991750411,-2.368979929898747,1.2200641728694528,-0.9933567163878438
-0.4998791499709862,-0.9650856435557558,-0.0727346471746414,-0.5096932513351562
0.48433903536232953,1.1395900158239096,-2.113602066395471,0.44730201083283533
0.3025239905184969,1.271562338564234,-0.5375550647703224,-0.23976181257366802
2.2022889143858952,4.31620675963736,-2.8977030664491426,2.742199542191155
1.6955644482376717,3.733772242007836,-2.6720067362154443,1.6470200029494495
1.2785057606032915,2.349965787527778,-1.6678949056112324,1.1768807849789606
-0.7477956508058177,-1.2379421284773557,2.3920043874890373,-0.6019093032203922
-0.9490842639288672,-0.7906678479595386,1.1435941747588774,-2.231467108466059
-0.5662579273598258,-1.7759758728551036,-0.02231010467985306,-1.588536510920917
0.44777308542962824,0.8008746181683871,-0.4370467276233371,1.0778229073329113
-0.07433828064902831,0.3276271891436617,0.6508553435876535,-0.5565316725044507
-1.029464079771144,-2.2958540251554886,1.707899966516555,-1.3978917487766755
1.9416389198058668,3.1172468012099785,-3.073766725399281,2.1718372346670285
-0.13302406183279383,-0.7932745447164935,-0.5375211268855276,-0.23870637748862394
-0.5992671406563089,-0.12444171567058482,1.5781518928653067,-0.3272392936506003
0.5622910136005862,1.6905490668728276,-1.5554204274261272,0.2633150017247957
2.233018663499654,4.717987983864226,-2.8242079226437125,2.7770433911101104
-0.30496903979541146,-0.8840120603398391,-0.41297985995039277,-0.7687189659740541
-1.353819020162575,-2.48561847479107,1.7399964619022075,-1.5400389084215236
-0.4420196618753583,-1.1054463731307789,0.1352189764346411,-0.005717613828663426
-0.797042987496569,-1.6918291567031596,1.8178838102116606,-0.93347594997083
3.1422126798717613,6.433760153820012,-4.43601842630758,3.5795092916921663
0.8901371624761281,1.471866217455429,-0.9757232546665615,1.242810254979692
0.04864140401772625,-0.011436014285284332,-0.3891910428885237,-0.2778611453212604
-0.9904148774938161,-2.2885707786626366,0.1847153503852006,-1.5129219033424883
-0.85409276618827,-2.115753264902805,1.4238545521212052,-1.03878143457226
1.3179641748700461,2.9027439116819966,-2.5775693954836543,1.461103924925037
-1.3272032740772188,-2.6437316399603232,1.7141170451900327,-1.5381386581952463
0.6306060688921667,1.0759142247006055,-0.5147632080619025,0.23673652508396714
-0.43162149147436096,-0.44175131589451266,1.360443528228184,-0.41520604685194673
0.8694486861033766,2.124776681375157,-1.6620106119528932,1.0732839355565726
0.09715389465559239,0.6926653861085593,0.05333505566989208,-0.008159577983602909
0.03597834067811964,0.6250015288060411,0.04033169299093832,0.15247032034815589
1.4839342106164954,2.8194422021041783,-2.0163716605845825,2.0258937688119523
0.17073616058298474,0.44502015113895466,-0.24518475551156657,-0.03042167110277516
0.5856066243454982,0.747558232596066,-1.228033924541947,0.1184164575599268
2.111845655015168,4.605093809870368,-2.7668384413067395,2.4664629789995556
-0.9677219181530369,-2.1256359637589815,1.6824116830379907,-1.1577242940720878
-0.6972139894615863,-0.5010641915635998,1.0001478262403982,-1.0590855632731597
-0.9813519261657723,-1.5248001156400344,1.4410215591369082,-1.2258685246989112
-0.4600871489497044,-1.7722525355415657,-0.5726132399098147,-0.7124903564010503
-0.3080285406751088,-0.7096922581865182,1.4766561807661889,-1.167820514593303
1.6137925064170278,4.001294378719258,-2.454180609924747,1.7936888249191703
1.0107508897526432,1.1124696495016528,-0.9480201213006002,2.2667952577262893
0.6680528213534277,1.6850588408350031,-0.7455196122799088,0.7075880632312185
-1.3417492610158999,-3.2575462712844083,2.168612586772982,-1.9351474604413155
-0.2915225339898231,-1.1277911855081777,0.7001335645519063,-0.5644514982398612
0.6560005357208815,1.989244954498661,-1.605647381002765,0.11863258315097014
0.22464801071288415,1.3689727252503074,-0.37651000617555763,-0.020784511903429947
-0.027760667799019145,-0.4018107707072581,0.5162020078615802,-0.06690352337058669
0.8555266153807537,1.3377158450289228,-0.7754873979454878,1.6062722657915316
