X,Y,Z
2.385517699898527,-1.8108157361600064,1.5191277330616717
0.35964340419993257,0.49077511034050625,-0.10519823698500458
-1.1067620129487905,1.189054012217364,-0.5933516879292275
1.7834159401790952,-1.6194410832912898,1.0584055513409267
0.4336177708840717,-0.021508245635680545,0.24579188444826133
-0.02468066769969046,0.5229583720097162,-0.316955073718549
0.25554884507193765,0.276833316583852,-0.25752678496821885
0.07601911405072848,-0.5664409097420144,0.5748237843891736
-0.014436734182622424,-0.09574243366073826,0.21060588042286005
-1.4529311897695865,1.6741381606215124,-0.5564101772132674
0.7265492670869523,0.3804062161178814,0.03170349312404337
1.6546549305975708,-0.9597732480501063,0.5511772139935349
-2.2257957286923817,2.1009918080242405,-1.1596032839855188
-4.832734399839428,3.557548726997908,-2.600691035101917
-1.8063855566451046,0.9269872766738964,-0.7429528122711235
1.434127340691909,0.11959841773493168,0.17511033559334013
0.13438239041128952,-0.640553569842951,0.34278253431135103
-2.457832478900615,2.8734294656873365,-1.4706022223633424
-0.21128334775566782,-0.40936677477149275,0.0337007013221895
-2.032008013751192,1.848750353126048,-1.1392213994640519
1.3807122840219708,-1.6750149870482969,0.4863271157527831
-1.179297881620274,1.5659422453226979,-0.7275538687220086
-1.9569729559649798,0.9819966554693254,-0.9394422944215771
3.3460594554593177,-2.3011528850508487,1.442503937399561
2.812795178106162,-1.886865087025386,1.1780649370296203
3.2187523280976613,-2.266294615401796,1.4750385441594638
3.379233822895787,-3.0370235471674523,1.8229828396361343
0.6193301762509986,-0.38217580036692944,0.2764532957907589
1.1079594150417738,-0.9054639988808157,0.7434473794937707
-1.6827020595546496,0.7594444893519375,-0.5723856164598301
0.5460105428087028,0.4379872015018553,0.11284792795704365
0.9421593126181371,-0.9887291852844835,0.9061587672025164
-1.6676377946800471,1.3289470325994641,-1.0853324906075763
-0.6277466312284143,0.6110595871524588,-0.31635323986351427
2.0787934356597737,-1.8019408622143547,1.105852252638048
0.5142388298130353,-0.41949621816845506,-0.054584020974714174
0.37494578673944123,-0.517457405795974,-0.07848913793223133
0.6232469335522632,0.37308936126698955,0.20318630200608304
3.3535097869717916,-2.367517104984351,1.4313422966087186
-1.2049033993484777,1.3058410845675912,-0.7438748581097381
-0.9874927520780064,-0.6628359050548294,0.062398031055301145
-2.655362269794326,1.6726916468201924,-1.1452009504461464
-1.4932688564066525,1.4486086373914617,-0.9101374918950155
-0.7788204813989967,0.6351784516448457,-0.48139535607365236
-0.9005621068410788,0.40952511500595323,-0.61730626891283
-0.2873120266143729,-0.1833403192832957,0.13721884719775143
3.3857513671247133,-1.8510078876871785,1.4572353653461523
0.175651771743352,0.06184016163205697,-0.16196935942437507
-1.2704112803959502,0.06621071845477378,-0.32496806862397115
0.17760024842338626,-0.21995707577764706,0.18537925954352225
3.2788952642626,-2.284734340318019,1.4485484850459758
1.9514140907719848,-0.8478922329430023,0.6936144484483144
1.5644463481201452,-1.285967816927939,0.8230540586897895
1.2113760440285737,-1.6296815255832728,0.8491196654311224
-1.947823253555595,0.9340993589794888,-0.69599224377363
2.3085884686038955,-1.7024207243735705,1.0451938024086729
1.2340961953887284,-1.2437821466347323,0.9326945015415206
-3.267688576675222,2.6916479230917147,-1.4246268978249088
-0.969180127163559,0.28566215284696117,-0.4389982307487464
-0.9263454974361829,2.282286861921711,-0.6325674029880668
-1.4297958361407355,0.9815356059021472,-0.9028684241924929
-2.9011817373479403,2.5017358108390297,-1.7529905960963552
-6.566077215321898,4.165309189288263,-2.870800548667585
2.295306993893263,-0.6606008973465716,0.9557445757129156
2.2480169914041013,-1.4267205739360096,1.3018236969030461
-4.215738505715847,2.9188879169435595,-1.928600602799243
-1.0475347460481341,1.296981694996125,-0.8918065976575374
1.8814916283221468,-1.3917599953673065,0.9676664097164334
0.8175295755737642,-0.5938577877730282,0.3356755908818879
-0.16711446103376124,-0.04442437918695438,-0.08145413474618642
0.6631828381176362,-1.0421133449920563,0.3152285900584359
